event_type,timestamp,user_id,event_id,metadata,source,error_reason
,2026-06-22T10:52:49,6541,evt_006776,,desktop_app,missing_event_type
page_view,,2906,evt_006779,landed on homepage,web,missing_timestamp
,2026-06-17T02:14:07,4786,evt_006783,removed product,WEB,missing_event_type
,2026-06-22T00:50:07,5586,evt_006799,landed on homepage,,missing_event_type
,2026-06-20T02:16:44,1890,evt_006803,,unknown_source,invalid_event_type
scroll,,,evt_006818,barely scrolling,unknown_source,missing_timestamp;missing_user_id
,2026-06-23T07:19:26,9701,evt_006824,,direct,invalid_event_type
scroll,2026-06-17T00:47:11,,evt_006828,fast scroll through page,web,missing_user_id
,,4292,evt_006838,,api_v2,invalid_event_type;missing_timestamp
,2026-06-24T16:56:23,8365,evt_006840,scrolled down,WEB,missing_event_type
add_to_cart,,9362,evt_006841,added item to cart,mobile_ios,invalid_timestamp
remove_from_cart,,7099,evt_006846,removed product,desktop_app,invalid_timestamp
page_view,,3193,evt_006852,landed on homepage,mobile_ios,missing_timestamp
,2026-06-21T03:46:21,8437,evt_006854,,mobil,invalid_event_type
,2026-06-26T05:31:58,3898,evt_006856,,web,missing_event_type
add_to_cart,2026-06-24T07:02:20,9736,,added item to cart,,missing_event_id
remove_from_cart,2026-06-19T18:45:32,,evt_006859,removed item from cart,web,missing_user_id
,2026-06-26T05:21:10,5748,evt_006860,opened page then immediately left,unknown_source,missing_event_type
,2026-06-25T17:05:50,4822,,searched for shoes,desktop_app,missing_event_type;missing_event_id
,2026-06-25T01:55:40,8308,evt_006870,add to cart clicked,desktop_app,missing_event_type
search,2026-06-23T16:42:30,,evt_006873,,mobile_ios,missing_user_id
,2026-06-18T15:47:04,9300,evt_006878,,web,missing_event_type
,2026-06-17T09:50:49,,evt_006879,landed on homepage,desktop_app,missing_event_type;missing_user_id
page_view,2026-06-15T10:04:03,,evt_006889,viewed product page,direct,missing_user_id
,2026-06-19T18:43:09,1069,evt_006892,searched for shoes,web,missing_event_type
page_view,2026-06-20T16:54:03,,evt_006894,landed on homepage,web,missing_user_id
search,,9568,evt_006899,rage searched product,web,missing_timestamp
,2026-06-18T03:04:58,4860,evt_006916,,api_v2,invalid_event_type
search,,5050,evt_006919,,mobile_android,missing_timestamp
scroll,,4735,evt_006920,,web,missing_timestamp
add_to_cart,2026-06-19T10:19:54,,evt_006924,added item to cart,web,missing_user_id
,2026-06-20T19:32:47,730,,search query: headphones,hsearch,missing_event_type;missing_event_id
search,2026-06-22T12:22:57,9340,,rage searched product,desktop_app,missing_event_id
search,,8968,evt_006937,searched for shoes,email,missing_timestamp
search,,1583,evt_006945,typo in search query,mobile_ios,invalid_timestamp
page_view,,2782,evt_006951,opened page then immediately left,web,invalid_timestamp
scroll,,861,evt_006952,scroll spam,web,invalid_timestamp
,2026-06-23T00:19:16,3570,evt_006954,,tablet,missing_event_type
,2026-06-22T15:57:12,617,evt_006955,landed on homepage,web,missing_event_type
page_view,,1808,evt_006968,accidentally opened page,email,invalid_timestamp
,,622,evt_006973,add to cart clicked,web,missing_event_type;invalid_timestamp
page_view,2026-06-18T23:00:24,,evt_006975,Page loaded,,missing_user_id
search,,6259,evt_006976,typo in search query,web,missing_timestamp
scroll,,9881,evt_006983,"slow scroll, reading carefully",unknown_source,invalid_timestamp
scroll,2026-06-16T00:26:14,,evt_006985,scrolling endlessly,hsearch,missing_user_id
search,2026-06-22T19:31:20,8254,,search fired twice,api_v2,missing_event_id
search,,6715,evt_006987,search query: headphones,unknown_source,missing_timestamp
page_view,2026-06-17T11:46:48,1118,,Page loaded,unknown_source,missing_event_id
,2026-06-26T11:41:55,2653,evt_006998,landed on homepage,mobile_ios,missing_event_type
,2026-06-19T16:23:58,1111,evt_007002,,unknown_source,invalid_event_type
,2026-06-19T16:23:58,1111,evt_007002,,unknown_source,duplicate_event
scroll,2026-06-20T09:45:58,8171,,user flicked page aggresively,web,missing_event_id
search,2026-06-24T01:49:33,,evt_007015,typo in search query,unknown_source,missing_user_id
,2026-06-16T04:10:07,1316,evt_007020,,web,invalid_event_type
scroll,,4967,evt_007022,,web,missing_timestamp
page_view,2026-06-23T21:54:34,,evt_007030,landed on homepage,,missing_user_id
,,6356,evt_007035,looked up return policy,desktop_app,missing_event_type;invalid_timestamp
page_view,2026-06-18T16:06:10,5416,evt_007038,viewed product page,unknown_source,duplicate_event
scroll,2026-06-21T16:58:19,7892,,scroll spam,unknown_source,missing_event_id
page_view,,3229,evt_007040,opened pricing page,web,invalid_timestamp
page_view,,7774,evt_007046,Page loaded,web,invalid_timestamp
page_view,2026-06-21T04:33:51,9022,evt_007049,landed on homepage,mobile_ios,duplicate_event
,2026-06-25T12:03:34,,evt_007050,fast scroll through page,unknown_source,missing_event_type;missing_user_id
page_view,,3687,evt_007053,viewed product page,web,missing_timestamp
add_to_cart,2026-06-18T11:51:40,6252,,added same item twice,tablet,missing_event_id
page_view,,1183,evt_007063,landed on homepage,direct,invalid_timestamp
scroll,,1982,evt_007064,,desktop_app,missing_timestamp
,2026-06-18T20:18:43,5323,evt_007069,,direct,invalid_event_type
remove_from_cart,,4265,,,WEB,missing_timestamp;missing_event_id
page_view,2026-06-18T01:56:53,88,,viewed product page,,missing_event_id
search,2026-06-15T04:55:29,,,looked up return policy,web,missing_user_id;missing_event_id
search,,2984,evt_007088,searched for shoes,tablet,missing_timestamp
add_to_cart,2026-06-18T23:34:11,,evt_007096,added item to cart,mobile_ios,missing_user_id
add_to_cart,2026-06-23T22:09:27,,evt_007100,added product to shopping cart,mobile_ios,missing_user_id
page_view,2026-06-20T06:26:58,6837,,viewed product page,,missing_event_id
page_view,,5323,evt_007102,,web,missing_timestamp
,2026-06-15T17:46:15,1480,evt_007103,,mobil,invalid_event_type
,2026-06-20T22:06:45,2101,evt_007106,,web,invalid_event_type
scroll,2026-06-22T15:16:06,1835,evt_007115,scrolled down,direct,duplicate_event
scroll,2026-06-15T07:28:47,9082,evt_007117,scrolled down,web,duplicate_event
purchase,2026-06-26T03:29:25,8602,,checkout finished,desktop_app,missing_event_id
,2026-06-20T21:14:17,1472,evt_007122,,unknown_source,invalid_event_type
search,2026-06-25T00:12:41,7937,,searched for shoes,email,missing_event_id
purchase,2026-06-16T10:28:33,3232,,purchase??,unknown_source,missing_event_id
add_to_cart,,6366,evt_007157,cart updated,mobile_ios,invalid_timestamp
search,2026-06-16T15:06:45,2851,,search query: headphones,web,missing_event_id
page_view,,4608,evt_007169,accidentally opened page,mobile_ios,invalid_timestamp
page_view,2026-06-16T07:21:02,,evt_007171,opened pricing page,web,missing_user_id
page_view,2026-06-18T23:48:33,,evt_007172,viewed product page,web,missing_user_id
search,2026-06-17T23:30:11,,evt_007174,search query: headphones,api_v2,missing_user_id
page_view,,8273,evt_007183,opened pricing page,email,missing_timestamp
search,,2354,evt_007190,searched for shoes,mobile_ios,missing_timestamp
remove_from_cart,2026-06-17T11:33:27,9806,,"changed mind, removed",web,missing_event_id
page_view,2026-06-17T07:02:21,,evt_007201,viewed product page,email,missing_user_id
page_view,,4892,evt_007203,viewed product page,email,missing_timestamp
scroll,2026-06-17T19:39:34,5897,evt_007215,"slow scroll, reading carefully",web,duplicate_event
add_to_cart,2026-06-17T18:56:25,4371,evt_007216,added product to shopping cart,web,duplicate_event
add_to_cart,2026-06-23T18:33:08,6179,,added product to shopping cart,tablet,missing_event_id
page_view,2026-06-24T20:25:07,143,,Page loaded,mobile_ios,missing_event_id
scroll,,9635,evt_007228,autoscroll triggered,mobile_ios,invalid_timestamp
search,2026-06-24T05:43:08,3408,,searched for shoes,web,missing_event_id
remove_from_cart,2026-06-21T01:03:42,,evt_007233,remove clicked,mobile_ios,missing_user_id
,,,evt_007236,,direct,missing_event_type;missing_timestamp;missing_user_id
search,,2304,evt_007242,searched for shoes,web,missing_timestamp
page_view,2026-06-23T02:12:14,,evt_007267,viewed product page,web,missing_user_id
scroll,2026-06-18T15:28:26,,evt_007268,fast scroll through page,email,missing_user_id
page_view,2026-06-21T11:32:20,220,,accidentally opened page,mobile_ios,missing_event_id
,2026-06-18T16:47:02,6152,evt_007272,,api_v2,invalid_event_type
search,2026-06-18T05:02:38,,evt_007277,rage searched product,web,missing_user_id
search,,4192,evt_007283,random search,hsearch,missing_timestamp
,2026-06-20T10:09:12,7455,evt_007284,,direct,invalid_event_type
remove_from_cart,,7053,evt_007288,remove clicked,mobil,missing_timestamp
scroll,2026-06-20T15:00:26,6144,evt_007293,,tablet,duplicate_event
page_view,2026-06-21T13:23:46,5752,,opened pricing page,desktop_app,missing_event_id
scroll,,8882,evt_007305,scrolled down,unknown_source,missing_timestamp
purchase,,6314,evt_007311,payment successful,web,missing_timestamp
scroll,,7016,evt_007316,fast scroll through page,desktop_app,missing_timestamp
page_view,,4024,evt_007320,,mobile_android,invalid_timestamp
search,2026-06-15T07:13:58,5126,,search fired twice,tablet,missing_event_id
scroll,,9919,evt_007327,,web,missing_timestamp
,2026-06-17T16:53:46,6536,evt_007330,scrolling endlessly,desktop_app,missing_event_type
remove_from_cart,,5768,evt_007332,removed item from cart,direct,missing_timestamp
add_to_cart,,7917,evt_007335,added item to cart,mobile_ios,missing_timestamp
search,,2786,evt_007358,search query: headphones,mobil,invalid_timestamp
scroll,2026-06-20T13:41:42,2065,,"slow scroll, reading carefully",,missing_event_id
scroll,2026-06-20T13:41:42,2065,,"slow scroll, reading carefully",,duplicate_event
page_view,2026-06-21T01:28:44,2241,,accidentally opened page,unknown_source,missing_event_id
remove_from_cart,2026-06-17T15:57:52,,evt_007379,removed item from cart,web,missing_user_id
page_view,2026-06-25T18:37:37,606,,accidentally opened page,,missing_event_id
,2026-06-23T08:29:59,5522,,,mobile_ios,invalid_event_type;missing_event_id
page_view,,4040,evt_007384,landed on homepage,web,missing_timestamp
scroll,2026-06-23T11:08:01,,evt_007393,fast scroll through page,api_v2,missing_user_id
page_view,,4953,evt_007397,opened pricing page,,missing_timestamp
purchase,2026-06-22T17:02:58,,evt_007400,checkout finished,mobil,missing_user_id
add_to_cart,2026-06-17T15:45:52,26,evt_007402,,mobil,duplicate_event
scroll,2026-06-22T10:05:26,1381,,fast scroll through page,web,missing_event_id
add_to_cart,2026-06-15T06:36:08,,evt_007406,added product to shopping cart,web,missing_user_id
ADD_TO_CART,2026-06-15T06:36:08,,evt_007406,added product to shopping cart,web,duplicate_event
remove_from_cart,2026-06-19T14:52:34,,evt_007411,"changed mind, removed",mobil,missing_user_id
page_view,,9385,evt_007412,Page loaded,web,missing_timestamp
search,2026-06-24T08:49:48,,evt_007419,search fired twice,email,missing_user_id
add_to_cart,2026-06-17T02:44:47,6606,,added item to cart,web,missing_event_id
page_view,,6513,evt_007421,,,missing_timestamp
page_view,,3301,evt_007428,accidentally opened page,mobile_ios,invalid_timestamp
page_view,,4948,evt_007443,,web,invalid_timestamp
page_view,2026-06-17T04:08:23,8165,,,web,missing_event_id
,2026-06-15T23:41:13,4678,evt_007453,,tablet,invalid_event_type
,2026-06-15T23:41:13,4678,evt_007453,,tablet,duplicate_event
,2026-06-20T04:04:31,7235,evt_007454,accidentally opened page,unknown_source,missing_event_type
purchase,,7181,evt_007455,checkout finished,api_v2,missing_timestamp
add_to_cart,,4533,evt_007469,accidental add to cart,unknown_source,missing_timestamp
purchase,2026-06-21T18:09:40,,evt_007472,order placed,desktop_app,missing_user_id
,2026-06-23T13:06:52,2322,evt_007479,,web,invalid_event_type
,2026-06-23T13:10:25,9050,evt_007480,scrolled down,tablet,missing_event_type
page_view,,2099,,landed on homepage,mobile_android,missing_timestamp;missing_event_id
scroll,2026-06-22T08:13:21,,evt_007486,fast scroll through page,api_v2,missing_user_id
search,2026-06-26T04:09:28,,evt_007503,searched for shoes,mobile_ios,missing_user_id
add_to_cart,2026-06-18T03:36:24,,evt_007508,added product to shopping cart,web,missing_user_id
,2026-06-16T13:31:22,,evt_007511,,unknown_source,invalid_event_type;missing_user_id
scroll,,2286,evt_007531,autoscroll triggered,mobil,invalid_timestamp
purchase,2026-06-25T00:15:01,8817,,checkout finished,email,missing_event_id
purchase,2026-06-18T11:26:27,,evt_007535,,web,missing_user_id
purchase,2026-06-22T17:04:45,5494,,payment successful,hsearch,missing_event_id
page_view,,3870,evt_007543,viewed product page,web,invalid_timestamp
scroll,,4968,evt_007545,,hsearch,missing_timestamp
page_view,2026-06-17T08:55:46,3219,evt_007548,opened page then immediately left,tablet,duplicate_event
scroll,2026-06-19T20:40:00,5636,,scrolled down,web,missing_event_id
scroll,2026-06-19T20:40:00,5636,,scrolled down,web,duplicate_event
,2026-06-16T17:35:45,8956,evt_007562,,desktop_app,missing_event_type
page_view,,8094,evt_007564,landed on homepage,mobil,missing_timestamp
page_view,,,evt_007565,Page loaded,web,invalid_timestamp;missing_user_id
purchase,2026-06-18T04:50:24,2996,,clicked buy but didn't mean to,web,missing_event_id
page_view,,7109,evt_007568,landed on homepage,,invalid_timestamp
page_view,2026-06-18T13:20:49,1150,evt_007569,Page loaded,email,duplicate_event
scroll,2026-06-16T03:15:09,,evt_007574,barely scrolling,mobile_ios,missing_user_id
ADD_TO_CART,2026-06-19T15:23:15,6184,evt_007578,,mobile_ios,duplicate_event
page_view,2026-06-21T14:31:12,6293,,page refresh loop??,mobile_ios,missing_event_id
add_to_cart,2026-06-22T20:41:52,,evt_007580,added then removed item quickly,WEB,missing_user_id
page_view,2026-06-16T03:02:39,,evt_007587,viewed product page,web,missing_user_id
,2026-06-20T06:57:29,3852,evt_007594,remove clicked,mobil,missing_event_type
,2026-06-15T13:39:01,5175,evt_007596,,web,missing_event_type
,2026-06-24T20:35:07,9536,evt_007597,,email,missing_event_type
,2026-06-17T21:17:18,,evt_007601,viewed product page,tablet,missing_event_type;missing_user_id
page_view,2026-06-16T01:12:14,,evt_007603,Page loaded,direct,missing_user_id
page_view,,6175,evt_007606,PAGE_VIEW,mobil,missing_timestamp
,2026-06-18T15:54:26,1966,evt_007609,remove clicked,web,missing_event_type
purchase,2026-06-15T04:24:24,,evt_007612,payment successful,mobile_ios,missing_user_id
,2026-06-22T03:09:40,5687,evt_007618,,hsearch,invalid_event_type
page_view,2026-06-20T15:08:40,8641,,,,missing_event_id
scroll,2026-06-19T19:15:42,5592,,scrolled down,mobile_ios,missing_event_id
remove_from_cart,,343,,removed product,unknown_source,missing_timestamp;missing_event_id
scroll,2026-06-26T09:50:27,846,,barely scrolling,hsearch,missing_event_id
page_view,,8002,evt_007647,landed on homepage,desktop_app,missing_timestamp
scroll,2026-06-15T09:30:02,,evt_007650,fast scroll through page,WEB,missing_user_id
scroll,,7895,evt_007653,scrolled down,unknown_source,invalid_timestamp
search,2026-06-15T18:05:47,,,search fired twice,email,missing_user_id;missing_event_id
page_view,2026-06-21T11:50:33,,evt_007658,accidentally opened page,tablet,missing_user_id
scroll,,6777,evt_007662,,web,missing_timestamp
,2026-06-24T00:38:14,8750,evt_007663,added item to cart,direct,missing_event_type
,2026-06-24T00:38:14,8750,evt_007663,added item to cart,direct,duplicate_event
page_view,2026-06-18T22:07:54,4040,,page refresh loop??,unknown_source,missing_event_id
page_view,,352,evt_007673,Page loaded,web,missing_timestamp
remove_from_cart,,8998,evt_007674,remove_from_cart,,invalid_timestamp
remove_from_cart,,5499,evt_007675,cart cleaned,mobile_ios,invalid_timestamp
page_view,2026-06-17T16:02:29,,evt_007682,viewed product page,web,missing_user_id
page_view,,9640,evt_007684,PAGE_VIEW,mobile_ios,invalid_timestamp
page_view,,9640,evt_007684,PAGE_VIEW,mobile_ios,duplicate_event
add_to_cart,,3282,evt_007687,added product to shopping cart,direct,missing_timestamp
page_view,2026-06-15T06:03:02,,evt_007695,viewed product page,mobile_ios,missing_user_id
page_view,,6998,evt_007697,opened pricing page,web,invalid_timestamp
add_to_cart,,1065,evt_007703,added item to cart,web,invalid_timestamp
remove_from_cart,,2841,evt_007713,removed item from cart,,missing_timestamp
,2026-06-17T12:30:10,4253,evt_007717,cart updated,mobile_ios,missing_event_type
